MetricID,Group,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,Filter7,Date,Financial Year,Value
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-01,2022/23,10325.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-08,2022/23,10164.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-15,2022/23,10384.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-22,2022/23,9997.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-29,2022/23,9857.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-05,2022/23,10213.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-12,2022/23,10618.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-19,2022/23,10422.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-26,2022/23,10564.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-03,2022/23,10952.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-10,2022/23,10905.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-17,2022/23,10930.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-24,2022/23,10790.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-31,2022/23,10846.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-07,2022/23,11201.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-14,2022/23,11627.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-21,2022/23,11379.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-28,2022/23,11702.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-05,2022/23,11884.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-12,2022/23,11466.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-19,2022/23,10256.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-26,2022/23,10289.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-02,2022/23,10044.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-09,2022/23,9602.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-16,2022/23,9419.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-23,2022/23,9907.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-30,2022/23,10492.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-06,2022/23,10604.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-13,2022/23,10803.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-20,2022/23,10087.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-27,2022/23,10463.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-06,2022/23,10277.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-13,2022/23,10695.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-20,2022/23,10785.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-27,2022/23,10718.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-03,2023/24,9857.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-10,2023/24,9325.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-17,2023/24,10468.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-04-24,2023/24,10796.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-01,2023/24,10942.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-08,2023/24,11132.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-15,2023/24,11160.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-22,2023/24,11335.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-05-29,2023/24,10128.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-05,2023/24,10614.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-12,2023/24,11455.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-19,2023/24,11232.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-06-26,2023/24,10704.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-03,2023/24,10604.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-10,2023/24,10598.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-17,2023/24,10474.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-24,2023/24,10027.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-07-31,2023/24,9934.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-07,2023/24,9867.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-14,2023/24,9827.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-21,2023/24,9769.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-08-28,2023/24,9554.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-04,2023/24,10560.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-11,2023/24,10730.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-18,2023/24,10591.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-09-25,2023/24,10839.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-02,2023/24,10736.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-09,2023/24,10784.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-16,2023/24,10631.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-23,2023/24,10586.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-10-30,2023/24,10183.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-06,2023/24,10654.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-13,2023/24,10914.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-20,2023/24,10835.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-27,2023/24,10333.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-04,2023/24,10648.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-11,2023/24,10812.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-18,2023/24,10421.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2023-12-25,2023/24,9557.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-01,2023/24,10127.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-08,2023/24,9995.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-15,2023/24,10249.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-22,2023/24,10904.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-01-29,2023/24,11061.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-05,2023/24,10916.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-12,2023/24,10362.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-19,2023/24,10804.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-02-26,2023/24,10867.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-04,2023/24,10843.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-11,2023/24,11069.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-18,2023/24,11023.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-03-25,2023/24,10175.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-04-01,2024/25,10362.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-04-08,2024/25,10689.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-04-15,2024/25,10809.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-04-22,2024/25,10997.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-04-29,2024/25,11787.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-06,2024/25,11548.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-13,2024/25,11523.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-20,2024/25,11212.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-05-27,2024/25,10492.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-03,2024/25,10962.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-10,2024/25,10710.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-17,2024/25,11441.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-24,2024/25,11049.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-01,2024/25,10924.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-08,2024/25,10588.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-15,2024/25,11120.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-22,2024/25,10501.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-29,2024/25,10359.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-05,2024/25,9711.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-12,2024/25,9912.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-19,2024/25,9805.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-08-26,2024/25,9880.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-02,2024/25,10231.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-09,2024/25,10521.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-16,2024/25,11109.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-23,2024/25,11098.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-09-30,2024/25,11018.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-07,2024/25,11187.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-14,2024/25,11961.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-21,2024/25,11437.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-10-28,2024/25,11851.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-04,2024/25,12822.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-11,2024/25,10676.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-18,2024/25,10536.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-11-25,2024/25,10717.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-02,2024/25,10505.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-09,2024/25,10486.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-16,2024/25,10303.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-23,2024/25,8676.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2024-12-30,2024/25,9297.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-01-06,2024/25,9094.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-01-13,2024/25,9258.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-01-20,2024/25,9745.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-01-27,2024/25,9984.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-03,2024/25,9912.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-10,2024/25,9841.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-17,2024/25,9689.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-24,2024/25,10211.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-03,2024/25,10384.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-10,2024/25,10284.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-17,2024/25,10417.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-24,2024/25,10125.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-03-31,2024/25,10572.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-07,2025/26,10753.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-14,2025/26,9795.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-21,2025/26,9495.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-04-28,2025/26,10428.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-05-05,2025/26,10148.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-05-12,2025/26,10623.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-05-19,2025/26,10359.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-05-26,2025/26,9977.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-02,2025/26,10482.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-09,2025/26,10982.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-16,2025/26,10840.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-23,2025/26,11079.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-06-30,2025/26,10910.000000
EC_Atts_Wk,System,BLACK COUNTRY,NULL,NULL,NULL,NULL,NULL,NULL,2025-07-07,2025/26,3276.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-03-28,2021/22,5732.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-04,2022/23,5947.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-11,2022/23,5704.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-18,2022/23,5663.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-04-25,2022/23,5757.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-02,2022/23,5788.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-09,2022/23,6122.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-16,2022/23,6098.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-23,2022/23,5968.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-05-30,2022/23,5505.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-06,2022/23,5943.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-13,2022/23,5953.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-20,2022/23,6040.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-06-27,2022/23,5749.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-04,2022/23,5893.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-11,2022/23,5820.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-18,2022/23,5730.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-07-25,2022/23,5501.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-01,2022/23,5517.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-08,2022/23,5238.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-15,2022/23,5305.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-22,2022/23,5369.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-08-29,2022/23,5214.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-05,2022/23,5334.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-12,2022/23,5624.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-19,2022/23,5469.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-09-26,2022/23,5523.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-03,2022/23,5956.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-10,2022/23,5742.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-17,2022/23,5887.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-24,2022/23,5668.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-10-31,2022/23,5806.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-07,2022/23,6100.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-14,2022/23,6170.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-21,2022/23,6050.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-11-28,2022/23,6174.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-05,2022/23,6510.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-12,2022/23,6316.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-19,2022/23,5774.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2022-12-26,2022/23,5663.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-02,2022/23,5248.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-09,2022/23,5064.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-16,2022/23,5160.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-23,2022/23,5267.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-01-30,2022/23,5836.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-06,2022/23,5749.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-13,2022/23,5891.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-20,2022/23,5612.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-02-27,2022/23,5502.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-06,2022/23,5501.000000
EC_Atts_Wk,System,COVENTRY AND WARWICKSHIRE,NULL,NULL,NULL,NULL,NULL,NULL,2023-03-13,2022/23,5706.000000
